id,text_content_anonymous,rotulo_modelo
1198,"Bom dia gente! Brasil acima de tudo, Deus acima de todos! :Brazil:",ERRO_RESPOSTA
1947,"Vamos derrubar a página desse imbecil pessoal, não somos da laia deles, mas podemos impedir ele de falar merda e ficar por isso mesmo",ERRO_RESPOSTA
1700,Quero ver o nordestino indo para São Paulo atrás de emprego,ERRO_RESPOSTA
2657,"Bozo com o poder , a nossa sorte é que ele é muito burro",ERRO_RESPOSTA
1399,Eu sou nordestina. E voltei e vou votar no capitão quantas vezes precisar,ERRO_RESPOSTA
138,"GOVERNADOR CLÁUDIO CASTRO TAMBÉM ESTÁ COM A GENTE

:Brazil: SE VOCÊ APOIA O NOSSO PRESIDENTE JAIR BOLSONARO, O GOVERNADOR CLÁUDIO CASTRO E O FUTURO SENADOR DANIEL SILVEIRA, VOCÊ TAMBÉM FAZ PARTE DA FAMÍLIA JORDY!  :thumbs_up::Brazil::clapping_hands:

:backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down::backhand_index_pointing_down:
:Brazil: RENAN JORDY :keycap_2::keycap_2::keycap_1::keycap_1::keycap_1: 
:Brazil: CARLOS JORDY  :keycap_2::keycap_2::keycap_1::keycap_1:
:Brazil: DANIEL SILVEIRA :keycap_1::keycap_4::keycap_2:
:Brazil: CLÁUDIO CASTRO :keycap_2::keycap_2:
:Brazil: JAIR BOLSONARO  :keycap_2::keycap_2:

:police_car_light:COMPARTILHE COM O MÁXIMO DE PATRIOTAS E AJUDE O BRASIL A FICAR LIVRE DO LULADRÃO, MARCELO FROUXO, ENTRE OUTROS CRÁPULAS QUE SÓ ASSOLAM O PAÍS.",ERRO_RESPOSTA
1226,"Amigos,
Enquanto discutimos Eleições, Lyra, Ciro Nogueira, Bivar e ACM Neto dão GOLPE e criam o Parlamentarismo, com a União dos Partidos PP & UNIÃO, vão ser mais de 80% da Câmara e no Senado perto disso, simplesmente hoje não teremos presidente mas sim um Mamulengo nas Mãos do Centrão, acabou oposição e junto a Esquerda.",ERRO_RESPOSTA
2580,"Já que Xandão do PCC mandou prender Roberto Jefferson por ter falado ""palavras elogiosas"" a Bruxa do STF, por que não mandou prender a Esquerdopata que chamou a filha do presidente de Puta?",ERRO_RESPOSTA
1305,"Vamos orar , Deus fará maravilhas no meio do povo , se Deus eh por nós quem será contra nós :raising_hands:",ERRO_RESPOSTA
1693,Não foi normal,ERRO_RESPOSTA
1234,O problema seu demagogo hipocrita: a bandeira do brasil   Nunca foi valorizada pelo pt..a causa desse filho puta e o foro de São Paulo e a dominação da América Latina . Quando que Lula usou o verde e amarelo nas suas campanhas? Nunca,ERRO_RESPOSTA
2089,"Agora tem PRO LULADRÃO MELIANTE, nesse grupo? Se for assim me digam logo, já vou saindo....",ERRO_RESPOSTA
1674,"Exatamente quem vive de promessa e santo , estes jumentos não aprende puta que pariu 47% um ladrão não e possível foi manipulado NAO PODE SER",ERRO_RESPOSTA
2297,"OS JUMENTOS DO LULALADRÃO 
ESTÃO INVADINDO PROPRIEDADES...
ABRIGO SOCIAL:face_screaming_in_fear:

VAI TRABALHAR VAGABUNDOS..
DEU PARA PERCEBER 
O QUE NOS ESPERA 
CASO O LULALADRÃO 
GANHASSES 

VAMOS VIRAR VOTOS 

BOLSONARO 22
OU JÁ ERA.",ERRO_RESPOSTA
2525,"O Danone azedo disse q se o Bolsonaro batesse o número de espectadores do Luladrão,  ele renunciava ao mandato dd deputado! Demorouuu",ERRO_RESPOSTA
1378,Esse careca maldito está fazendo de tudo pra botar o ladrão na frente mais meu Deus é muito maior que ele,ERRO_RESPOSTA
2585,"*Precisamos saber se ele realmente atirou nos policiais… segundo testemunhas ele atirou pra cima… pra afastar os policiais.*

*Tem um áudio de um ""policial"" que diz que o Bob jogou uma granada, GRANADA! Perto da viatura e os estilhaços atingiram os policiais e, também, quebrou os vidros da viatura. Cadê as fotos? vídeos? para qual hospital os polícias feridos foram levados? chamaram ambulância?...*

*Mas isso tudo pode ser um teatro, Luladrão já foi para a Folha insinuar que Bolsonaro tem ligação com o caso. Isso parace ser um novo Capítolio para o Cabeça de Ovo Podre, que agora tem super poderes, fazer o serviço sujo contra a chapa Bolsonaro.*

*Temos que estudar todas as possibilidades e descolar do Bolsonaro a figura do Bob Jeferson que nunca recebeu e nem participou do Governo.*

*Aposto no teatro!*",ERRO_RESPOSTA
